transactiontype,fee_model,rule_name,sequence_number,active,buysell,openclose,instru_typenr,contract_type,interest_type,issue_country,issue_curr,ccp_compliant,security_depositary,index_isin,issuer_shortname,security_institution,security_id,instrument_isin,instrument_cluster_name,clearinghouse_shortname,exchange_segment_type,exchange_id,exchange_segment,exchange_private_segment,exchange_area,exchange_fee_category_instrument,exchange_fee_category_trade,counterparty_bic,broker_bic,trade_curr,settle_curr,trade_type,trading_channel_type,trading_channel_name,settlement_interface,settlement_exchange_id,settlement_fee_category,client_fee_category,multi_account_alocatation,fee_class_abbreviation,fee_class_name,fee_scale,
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,335,,X,,,,,,,,,,,,,,SET 50 FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,340,,X,,,,,,,,,,,,,,SET 50 FUT Cluster,,,TFEX,,,,,,,,,,,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,345,,X,,,,,,,,,,,,,,SET 50 FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,350,,X,,,,,,,,,,,,,,SET 50 FUT Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,355,,X,,,,,,,,,,,,,,SET 50 FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,360,,X,,,,,,,,,,,,,,SET 50 FUT Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,365,,X,,,,,,,,,,,,,,SET 50 OPT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,370,,X,,,,,,,,,,,,,,SET 50 OPT Cluster,,,TFEX,,,,,,,,,,,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,375,,X,,,,,,,,,,,,,,SET 50 OPT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,380,,X,,,,,,,,,,,,,,SET 50 OPT Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,385,,X,,,,,,,,,,,,,,SET 50 OPT Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,390,,X,,,,,,,,,,,,,,SET 50 OPT Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,395,,X,,,,,,,,,,,,,,TBF6 FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,400,,X,,,,,,,,,,,,,,TBF6 FUT Cluster,,,TFEX,,,,,,,,,,,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,405,,X,,,,,,,,,,,,,,TBF6 FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,410,,X,,,,,,,,,,,,,,TBF6 FUT Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,415,,X,,,,,,,,,,,,,,TBF6 FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,420,,X,,,,,,,,,,,,,,TBF6 FUT Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,425,,X,,,,,,,,,,,,,,BANK FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,430,,X,,,,,,,,,,,,,,BANK FUT Cluster,,,TFEX,,,,,,,,,,,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,435,,X,,,,,,,,,,,,,,BANK FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,440,,X,,,,,,,,,,,,,,BANK FUT Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,445,,X,,,,,,,,,,,,,,BANK FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,450,,X,,,,,,,,,,,,,,BANK FUT Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,455,,X,,,,,,,,,,,,,,BB3 FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,460,,X,,,,,,,,,,,,,,BB3 FUT Cluster,,,TFEX,,,,,,,,,,,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,465,,X,,,,,,,,,,,,,,BB3 FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,470,,X,,,,,,,,,,,,,,BB3 FUT Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,475,,X,,,,,,,,,,,,,,BB3 FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,480,,X,,,,,,,,,,,,,,BB3 FUT Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,485,,X,,,,,,,,,,,,,,BRENT FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,490,,X,,,,,,,,,,,,,,BRENT FUT Cluster,,,TFEX,,,,,,,,,,,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,495,,X,,,,,,,,,,,,,,BRENT FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,500,,X,,,,,,,,,,,,,,BRENT FUT Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,505,,X,,,,,,,,,,,,,,BRENT FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,510,,X,,,,,,,,,,,,,,BRENT FUT Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,515,,X,,,,,,,,,,,,,,COMM FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
